Amalia di Solms-Braunfels,837905,
Damien Duff,17019089,
Isambard Kingdom Brunel,25385167,
Lucien Laurent,10089274,
Robert Kahn,72798409,
Nina Hagen,85545605,
Jim Parker,8923958,
Pieter Oosterhoff,216326314,
Isidore Verheyden,95824900,
Kenneth Gilbert,88567081,
Papa Sisto V,7525513,
Charles Bronson,7573305,
Andrew Caldwell,185626938,
Giorgio Mainerio,42639754,
Volker Zotz,66514199,
Donato Felice Aglio,60143896,
David Finkel,162164568,
Antonin Reicha,39563060,
Alexander von Fielitz,77069022,
Llewellyn Jewitt,68303639,
Bruce Cockburn,85891919,
Francis Festing,59889035,
Bernardino Rivadavia,28371277,
Lothar Schmid,5115099,
Luigi Bellardi,49588511,
Apollonio di Tralles,15571459,
Joaquim Pimenta de Castro,98706502,
Teresa Cabarrus,7497990,
Christian August Vulpius,19718047,
Jess Weixler,39715561,
Franklin Henry Giddings,56710949,
Antonio Biffi,29797750,
Bob Avakian,47915853,
Jack Savoretti,221489789,
Shunichiro Okano,16123845,
Joyce Redman,2074742,
Walter Russell Mead,66535891,
Jacques Hotteterre,76464954,
Haskell Wexler,86451970,
Harvey Martin,1247896,
Red Hugh O'Donnell,45451881,
Linda Harrison,93529433,
Henry Faulds,91425238,
Germaine Tailleferre,14959725,
Alpa Gun,88152689,
Steve Williams (batterista),51878200,
Hasekura Tsunenaga,,
Fred Durst,,
Adam Smith (politico),,
Paul Churchland,22161996,
Helen Shaver,,
Pietro Germi,34659494,
Tim Hauser,26240276,
Beeban Kidron,103623266,
Sant'Ambrogio,100227669,
Heinrich von Opel,,
Milan Williams,87563293,
Anno von Sangershausen,80259515,
Leo Scheffczyk,59097111,
Arghun,35366911,
Jennifer Larmore,45495477,
Ann Sheridan,29719378,
Alexander Smith,14786280,
Julie Wohryzek,80744152,
Adelaide Ristori,4973539,
Julien Ries,86420352,
Salvatore Accardo,2895311,IT\ICCU\CFIV\057922
Sean O'Casey,12319997,
Katy Jurado,5117969,
Brian McFadden,10094513,
Alain Prost,52634298,
Jeanne Wakatsuki Houston,102167024,
Luigi Amat di San Filippo e Sorso,39468679,
Valeria Marini,87048194,IT\ICCU\SBLV\272805
Gates McFadden,1761546,
Erwin Neutzsky-Wulff,79154249,
David Lean,112356433,
Zbigniew Preisner,54132324,
Herman Willem Daendels,10078747,
Cercamon,14785661,
Hank Williams,49409807,
Stanley Kubrick,14772018,
Orlando Urdaneta,87330324,
Sophus Lie,17254253,
Ella Fitzgerald,6148211,
Manfred Spies,237930149,
Denis Johnson,51707360,
Pirro Cuniberti,79411266,
Federico della Bassa Lorena,81125456,
Beverly Johnson,28392998,
Edward Charles Pickering,71529631,
Jeff Pidgeon,51919889,
Wallace Sargent,181766110,
Edgar Selwyn,60647092,
Emilio Cavallini,169352342,
Edward Alleyn,52492989,
Eisaku Sato,8705505,
Giovanni Morandi,10767806,
Charles Krauthammer,115748125,
Paul Potts,107605215,
Harsha,59083721,
Jean-Baptiste Cavaignac,71381422,
Pietro Canisio,59109589,
Sam Shepard,108871266,
Alvise Corner (scrittore),2480646,
Ray Parker Jr.,71727082,
Kylie Minogue,69117273,
Ernesto d'Assia-Rheinfelds,44582393,
Dirck Hals,71667732,
Josh Charles,61755760,
Dan Byrd,90513776,
Nicholle Tom,120525432,
Domenico Sarro,32796656,
Giuseppe Moleti,59235532,
Tibor Varga,39564553,
Antonio Giannettini,27391411,
Jan Pieterszoon Sweelinck,95160853,
Ricky Ullman,169363828,
Charles Maurin,49493651,
Martin Kamen,109058084,
Masaharu Anesaki,44434924,
Victoria Pratt,59394032,
Jocelyn Bell,41405482,
Clive Staples Lewis,22144877,
Giovanni da Capestrano,72188800,
Claudia Sessa,,
William Lawes,69115980,
Joe Bussard,51403858,
Ding Zilin,65196319,
Ernst Dieffenbach,67208372,
Ludwig von Wallmoden-Gimborn,30305155,
Erich Leinsdorf,110858239,
Augusto Guglielmo di Braunschweig-Bevern,17766957,
Mario Pezzi (aviatore),90357208,IT\ICCU\SBNV\014186
Altmann di Passavia,27871872,
William Alphonso Murrill,104519134,
Buyantu Khan,73636961,
"Charles Stewart, III duca di Richmond",29433354,
Edwin Fischer,49407949,
Jan Fischer,16119301,
Santi di Tito,77109328,
A. J. P. Taylor,9859788,
Sam Bottoms,32206740,
Garth Stein,12636865,
Hiroo Onoda,65245977,
Richard Lynch,10033876,
Irvin Kershner,59204776,
Hans Henny Jahnn,73915011,
Carice van Houten,22446318,
Guy Roux,5062526,
Franco Fraticelli,85687461,
Dirk Bikkembergs,203800381,
Pablo Puyol,7225386,
Carl Adolph Agardh,17292983,
Tara Strong,46456311,
Christina Nilsson,35223286,
Riccardo Broschi,62698173,
Tom DeLonge,20902779,
Maria Federica di Prussia,37718703,
Silvio Antoniano,22253643,
Addison Brown,61663848,
Tracey Needham,63612608,
Riccardo Patrese,170611381,
Georgii Frederiks,206167937,
John Russell Taylor,79036535,
Georg Eder,73284048,
Alfred Young,24984857,
Ola By Rise,21653991,
Giovanni Tommasi Ferroni,89729593,
Robert Hertz,24637505,
Papa Liberio,58662922,
Filippo del Palatinato (1480-1541),20021789,
Adeodato Giovanni Piazza,61643335,
Pierce Brodkorb,113548379,
Allen Drury,32794604,
Pierre Beauchamp,34720559,
Katharina Szelinski-Singer,54776026,
Wilhelm Peterson-Berger,122349558,
Greg Bryk,54467148,
Ira Hayes,20478316,
Gil Vicente,9854778,
Anderson Silva,90581133,
Giorgio di Danimarca,32897663,
Magda Olivero,100314531,
August Zaleski,13194788,
Maria Fiore,59293830,
Vincenzo Tamagni,54050726,
Alan Jones (pilota automobilistico),114764618,
Howard Hanson,79168361,
Charles Perrault,34461426,
Frazer Irving,90675373,
Kolotes,96259023,
Julien Benda,13100935,
Bebel Gilberto,85608147,
Rob Tyner,106858007,
John Alfred Valentine Butler,42753075,
Kevin-Prince Boateng,257438629,
Aroup Chatterjee,58762567,
Mani (teologo),93827604,
William Gregory Lee,86400221,
Ken Stringfellow,17469001,
John Henry Anderson,43474172,
Martin Starr,56400704,
Cy Feuer,22351749,
Anselm Franz,62455034,
David James Webb,5103387,
Kinji Imanishi,29564425,
Simon Wiesenthal,111280467,
Grace Kelly,7399243,
William Alston,46817536,
Gianmaria Testa,85732077,
Leymah Gbowee,187366207,
Kenji Wu,233254106,
Gaudenzio (Radim),47198539,
Stuart Cable,67683450,
Klaus Nomi,44486007,
Sozomeno,89079841,
Eric Allan Kramer,12082006,
Alberto Azzo II d'Este,80572570,
Adolf Reinach,76445005,
Fabrizio Gatti,90386832,IT\ICCU\UBOV\775636
Conan O'Brien,14032501,
Bruno Heller,73616109,
Bayazid Bistami,35255569,
Julius Schreck,25790374,
Eric Bogosian,81488940,
Rosalba Carriera,69054232,
Arnolfo di Metz,74655657,
King ov Hell,227526532,
Jon Oliva,19306000,
David McTaggart,3379824,
Anna Maria Strada,170082185,
Kou Shibasaki,81498544,
Martha Beatrice Webb,86607236,
Jean-Baptiste Jules Bernadotte,73959251,
Anna Pavlovna Romanova,819250,
Noddy Holder,18927577,
Arkadij e Boris Strugackij,54154636,
Charly Gaul,20781846,
Stuart O'Grady,95126451,
Zhang Heng,33416697,
Kent Smith,10049690,
Nils Poppe,46972913,
Vitalij Solomin,59285830,
Jean-Jacques Kieffer,61609949,
Victoire Thivisol,76526949,
Albert Jurgenson,34495212,
Luisa Morgantini,90239194,
Gradimir Smudja,29754939,
Anne Hilarion de Costentin de Tourville,100283872,
Jeff Flake,38768457,
Ken Stott,71067485,
Larry Peerce,80917943,
Demostene,97431686,
Paolo Stoppa,44486506,IT\ICCU\RMLV\005377
Tatyana Ali,84560224,
Charles Philipon,36956964,
Max Lorenz (cantante),12491968,
Aselin Debison,28925590,
Ibn Kathir,90039047,
Christoph Waltz,38012572,
Hugh May,95789972,
Abel Pacheco de la Espriella,70666671,
Clara Morgane,39582113,
Johnny Lewis,73673453,
Stephanie Niznik,68738661,
Olivier Messiaen,104038300,
Michael Landon,8188118,
Sophie Scholl,19728278,
Aubrey Burl,4964468,
Nellee Hooper,79805047,
Vanessa Marshall,166933184,
Juanito Oiarzabal,20006040,
Francisco Pulgar Vidal,38462625,
Domenico Barberi,76625520,
Jamie Foxx,85631008,
Ian Anderson,30753056,
Sam Leavitt,34260519,
Samuel Wyatt,95745316,
Massimo Serato,24802986,
Emma Roberts,85925873,
Louis Poinsot,4935248,
Jules Janssen,61576849,
Luigi II d'Ungheria e Boemia,74662181,
Daniel Tsui,52603428,
Emilio De Bono,46799121,
Callan McAuliffe,160262496,
Bradley Joseph,78858241,
Antoine Gizenga,37848213,
Al McKibbon,51876023,
Paolo Giordano I Orsini,96579981,
Maria Maddalena de' Pazzi,89231374,
Oliviero Diliberto,116719976,
Emma Samms,32209170,
John Martyn,42028221,
Jeanette Winterson,4961254,
Sacha Gervasi,107747753,
Vincente Minnelli,17226864,
Frank Sinatra Jr.,12505015,
George Blanda,26827072,
Roger Chaffee,21453905,
Marc Miller,4539268,
Philip Wicksteed,44358712,
Piero Gherardi,103770774,
Max Brod,56606649,
Earl Campbell,20963531,
Julien Duvivier,12447127,
Vincent Sherman,37116280,
Ryan Giggs,51433558,
Amanda Donohoe,49423345,
Brett Halsey,36070510,
Virginia Mayo,56796959,
Paul Zumthor,108426954,
Johnny Lever,29175840,
Mark Pellington,2678621,
John Alcock (vescovo),22530601,
Andrea Arnold,81919140,
Sandro Petraglia,80509970,
John Edward Lloyd,49507876,
Fletcher Christian,91295459,
Matthew Followill,80111545,
Fortunato Duranti,39427125,
Nereu de Oliveira Ramos,16363329,
Paul Bowles,112464042,
Maaya Sakamoto,24895877,
Ascanio Vittozzi,50021725,
Adam Dutkiewicz,181992364,
"""Weird Al"" Yankovic",85849177,
Vladimir Nazor,24640121,
Friedrich Heinrich Jacobi,59084105,
Matthias Sammer,67366047,
Guy Picciotto,224863556,
Antonio Sorgo,42263209,
Carlo Romano,19892461,IT\ICCU\SCMV\032666
Fred Wander,73880584,
Robert Edward Lee,52983535,
Herivelto Martins,71576349,
Savang Vatthana,23877510,
Sebastian Coe,32793579,
Ming-Na Wen,53809124,
Julie Foudy,6711709,
Andi Deris,101599022,
Ciro Pinsuti,46966555,
Agathe Uwilingiyimana,78232061,
Georges Lefebvre,46763824,
David Faustino,36871482,
Annibale Albani,61780940,
Bernardino Butinone,22948710,
Malcolm Scott Carpenter,55088464,
Ole Olsen (comico),7012181,
Carlo Parlati,160229171,
Franco Battiato,51877865,IT\ICCU\CFIV\038648
Theodor Eicke,42643967,
Clemens August von Galen,92406147,
Leon Garfield,111275537,
Richard Attenborough,79089093,
Harry Bloom,88058026,
Ernst Nolte,109425217,
Lucile Grahn,10607022,
Jamshedji Tata,23736588,
Oscar di Prussia,15145738,
Titu Liviu Maiorescu,2482491,
Robin Riker,51653408,
Emmanuel Dongala,115343047,
Heinrich Scheidemann,34644495,
Crawford Long,75564545,
Alfonso Gesualdo,1184904,
Matthias Platzeck,84245138,
Pipino I di Aquitania,74649499,
Azio Corghi,37117677,
Alonso de Sotomayor,33902788,
Davide I di Scozia,,
Joseph-Marie Amiot,12339135,
Lionel Belmore,4491470,
Teresa Cristina di Borbone-Due Sicilie,23590507,
Jake Scott,86328861,
Constantin von Alvensleben,45086013,
Kimberly Elise,263250836,
Giuseppe Alberti (artista),52783204,IT\ICCU\MILV\178580
Goffredo Mameli,29588798,IT\ICCU\CFIV\076296
William Simmes,,
Federico Guglielmo di Nassau-Weilburg,56414990,
Rachel Dratch,100826956,
Dimitri,10031688,
Lukas Moodysson,66749814,
Timothy Williams,29544646,
Daniel Harding,116515215,
Hans von Berlepsch,59865453,
Merritt Butrick,46415490,
Henriette Lorimier,96026173,
Bobby Helms,71578191,
Axel Rudi Pell,12506019,
Jack Horner,93981383,
Leka Zogu,45393088,
Michela Figini,23545965,
Othniel Charles Marsh,19761195,
Rupert Wildt,46468393,
Fabio Metelli,90361146,
Hans-Joachim Zillmer,27903787,
Brother Ali,26848234,
Alexander Siddig,32198963,
Santa Barbara,129409390,
Alan Hollinghurst,71438892,
James M. Cain,46758295,
Woodes Rogers,792439,
Stephen Batchelor,37047068,
Erich Warsitz,52847476,
Jan Dismas Zelenka,32793075,
Bruce McGill,9454294,
Joseph Locke,37219707,
Ernesto Lomasti,81091369,
Kristen Pfaff,84229119,
Bruno Visentini,45195996,
Robert Krasker,71599954,
Alexander Grant Dexter,40186391,
Boccaccio Boccaccino,57416692,
Claudio Barigozzi,15328290,
Reginald Punnett,5715283,
Carl Lutz,18019221,
Ted Bundy,93302275,
Fanny Mendelssohn,2535006,
Abbath Doom Occulta,80076892,
John Warrack,95301405,
Douglas Trumbull,29450161,
Bruce Boxleitner,32198097,
William Strickland,95716818,
Edward Balcerzan,29548791,
Gianluigi Trovesi,85816869,
Fabri Fibra,2768664,
Paolo Rossi (calciatore),32923885,
Alexander Varshavsky,86330006,
Robert B. Sherman,88077600,
Thomas Gibson Bowles,77392435,
Emil Christian Hansen,67194259,
Raffaele Andreassi,10054303,
Anne-Marie Neyts,6385295,
Gareth Edwards,111738240,
Domiziana Giordano,54057937,
Stith Thompson,19753345,
Freddie Stroma,231701000,
Robert Adam,59122607,IT\ICCU\TSAV\377799
Michael Jackson,27092134,
Muhammad Yunus,66612351,
Petronio vescovo di Bologna,30343824,
Abraham Constantin Mouradgea d'Ohsson,66600309,
"Thomas Wentworth, I conte di Strafford",72190523,
John Williamson (economista),27102309,
Hennes Weisweiler,44744966,
Peter Kolosimo,2989931,
Rita Pavone,74678623,
Sherwin Wine,93592239,
Sandro Angiolini,90378884,IT\ICCU\UBOV\035419
Ferdinand von Zeppelin,14806942,
Neal Burns,103672772,
Paul de Kruif,806310,
Giambattista Basile,54166800,IT\ICCU\CFIV\031810
Merce Cunningham,56747674,
Luciano di Antiochia,32788716,
Georges Bataille,41834843,
Jay McInerney,29555111,
Ian Buruma,44383474,
Marie Logoreci,48601751,
Guglielmo Ernesto di Sassonia-Weimar-Eisenach,21609660,
Marshall Bell,59292871,
Valentino Mazzola,78109264,
Horatio Alger,64334817,
Corinna Tsopei,63838359,
David Furnish,102880919,
Christian Settipani,4968990,
Salmon Portland Chase,47569925,
Fulvio Lucisano,100936140,
Frederick Scott Archer,95703943,
Adam Elsheimer,32114360,
Ken Norton,14322348,
Marjorie Bruce,6739160,
Brian Welch,107057903,
John Osborne,100954367,
Louis Quilico,100233865,
Mario Mauro,90193198,IT\ICCU\CFIV\209791
Barry Miller,85613568,
Joachim Andersen,76504978,
Eugen Bleuler,14792336,
Caro Ramsay,25817663,
Oliver Nelson,46947276,
John Mayhew,228653472,
Marcello Gigante,109998667,IT\ICCU\CFIV\014251
Anastasius Hartmann,20474974,
Guglielmo VIII d'Assia-Kassel,15562761,
Louis van Gaal,160488653,
Herbert Pixner,80185508,
Shagrath,79905974,
Josie Maran,107559722,
Catalina Denis,149454321,
Pietro Aureolo,5087740,
Pierre de Marivaux,102099473,
Ettore Balestrero,40610010,
Erika Hess,22933153,
Giovanni Giolitti,27079739,IT\ICCU\RAVV\026672
Kim Raver,103385214,
Jonathan Tweet,41934260,
Sergio Cofferati,67393343,
Umberto I Biancamano,172692129,
Candace Pert,79449267,
Arthur Machen,2473758,
Bonnie Bianco,85754597,
Eduardo Falaschi,121328311,
Elizabeth Bowes-Lyon,18018901,
Robert von Puttkamer,57363555,
Oscar Brodney,101110899,
Hartmut Haenchen,49413110,
Tina Barrett,24810291,
Salvatore Pappalardo (1945),107206440,
Michael Doohan,13168896,
Giammaria Ortes,32178814,
Alfredo Zitarrosa,35667981,
Philip Baker Hall,30976667,
Jean-Baptiste Say,64011652,
Tino Pattiera,54333486,
Beverly Todd,38914064,
Admiral T,32241887,
Domenico Donzelli,72138298,
Thomas Alured Faunce,26465946,
Metta World Peace,26840047,
Ron Wyden,101477044,
Helmut Qualtinger,69093340,
Terry Fox,13637978,
David Herlihy,108552936,
Howard Marks,43008431,
Max Adler (filosofo),29547877,
Amalia di Sassonia-Coburgo-Kohary,96175778,
Linda Fiorentino,56810743,
Fiorello La Guardia,42633908,
Selim III,39533215,
John Howe,89807843,
Nicki Aycox,156354696,
Wesley Snipes,74043258,
Waldir Azevedo,19947856,
Chad Gray,159926409,
Ronald Gillespie,79093608,
Jack Kerouac,27066713,
Mark Charig,41453315,
Samuele Romanin,32355100,
Nella Larsen,66606242,
Katie Holmes,161576914,
Fred Saberhagen,66473109,
Anna Frank,27064673,
Rod Cameron,27268970,
Urszula Dudziak,102114886,
Gabriel de Grupello,25396879,
Ferdynand Ossendowski,100204280,
Claude Chappe,54136366,
Ferdinand von Mueller,95199327,
Gordon Haskell,34691171,
Ugo Bassi,20534214,IT\ICCU\UBOV\453565
Antonio Salvi,61556181,IT\ICCU\VEAV\032733
Walter Sisulu,13872442,
Salvatore Samperi,7580377,IT\ICCU\FERV\075847
Thomas Seddon,68865118,
Robert Casadesus,76499689,
Joe Lewis,68251238,
Adolfo de la Huerta,60190333,
Johann Konrad Ammann,17659519,
Senjuro Hayashi,54052543,
Fabio Treves,232762771,IT\ICCU\RAVV\109638
Jacob Bryant,47544885,
Gabriel Grovlez,24865482,
Markus Oehlen,96524261,
Isaac Newton,22146457,
Charles-Joseph Panckoucke,64051936,
Papa Alessandro VIII,89104323,
Nikolaj Dobroljubov,7389296,
Giacomo Giustiniani,89061009,
Bernhard Tollens,59234097,
Jason Richardson,168577144,
David Grubbs,48869540,
Margaret Smith Court,11422025,
Nilde Iotti,51798757,
David Torn,5134790,
Gerard Seghers,42111798,
Jean-Louis Pons,42621406,
Gene Roddenberry,106249744,
Charles Galton Darwin,73846789,
Pedro de Aranda,32053659,
Alex Karras,64192221,
Robert Muldoon,79428015,
James Clerk Maxwell,64037507,
Teresa Berganza,44484328,
Robert Brooke (politico),29381343,
Morgan Fairchild,53103666,
Edgar Rubin,89373710,
Robert Volkmann,49409709,
Geoff Emerick,79559731,
Ilario di Poitiers,22143229,
Anne de Perusse d'Escars de Giury,208278297,
Willem de Fesch,82763350,
Filippo d'Artois (1358-1397),56967908,
Hans Scholl (filosofo),61619938,
Arturo Capdevila,27984136,
Philip H. Lathrop,29728850,
Al Corley,22326922,
Stephen Lynch,58750076,
Leslie Stefanson,56864858,
Betty Compson,34718463,
John O'Brien (scrittore),79120601,
Thomas Goodwin,5275568,
Koichi Tohei,59643716,
Johannes Cremerius,34472668,
Koda Kumi,80174961,
Desi Arnaz,27327557,
Helen Delich Bentley,75898974,
Severino Gazzelloni,196145,
Ernest Laszlo,64213486,
Lorenzo Valla,29541502,
Ardaburio Aspare,90823314,
Franz Ignaz von Streber,35230849,
Donald Byrd,195495,
Charlotte Dacre,17569455,
Ali Ibn al-Athir,54439868,
Giovanni Antonelli,56253442,IT\ICCU\LO1V\168444
William Henry Phelps Jr.,122015016,
Gaetano Polidori,59135519,
Carl Benjamin Boyer,108315182,
Feroze Gandhi,11442676,
Haifa Wehbe,54453305,
Luce Irigaray,54149176,
Federico II del Sacro Romano Impero,68960857,
Lee Falk,29533663,
Arthur Hughes,30418012,
Nikola Vapcarov,66474540,
Josquin Desprez,100226284,
Calcidio,94972221,
Robert Fuest,90954733,
Federico Augusto I (re di Sassonia),25406634,
Domenico Leccisi,2603308,
Antonio Basoli,69202246,
Johann Georg Wille,24773049,
David Ginola,17335042,
Michael Phelps,35558355,
Keiji Haino,27317405,
Robert Reich,79089807,
Antipapa Anacleto II,47555522,
Papa Innocenzo XI,54261450,
Francesco Rossetti,73989940,IT\ICCU\NAPV\076463
Georg Michael Pfaff,100468016,
Salvatore Totino,90886355,
Eduard Fischer,12460991,
Renato Berta,42028463,
Reinaldo Arenas,2465710,
Jozef Brudzinski,102146988,
Edwin Foster Coddington,14461081,
Vincent Gigante,60215071,
"George FitzRoy, I duca di Northumberland",43296387,
Ferdinand Karsch,22244620,
Carlo Mazzacurati,18121512,
Max Liebermann,32004869,
Giuseppe Pasolini,24591426,
Farhad Daftary,18282080,
Lena Christ,71432758,
Daniele D'Anza,61752763,
Arnold von Winkelried,78736103,
Jeanne Guyon,61540026,
Santosh Sivan,39027958,
Melina Kanakaredes,68569035,
Elizabeth Perkins,122106448,
Howard Staunton,18005056,
Simone Boccanegra,54950390,
Adrian Lyne,39567539,
Romano Mussolini,66594919,
Leontyne Price,84227805,
Kathleen Agnes Kennedy,25977066,
Alex Comfort,66465416,
Jenson Button,76257527,
Benjamin Franklin Butler (avvocato),12400653,
Gabriel Bonnot de Mably,84557373,
Juan Valera,46770556,
Dav Pilkey,101705355,
